Name,Manufacturer,Technology,Bifacial,STC,PTC,A_c,Length,Width,N_s,I_sc_ref,V_oc_ref,I_mp_ref,V_mp_ref,alpha_sc,beta_oc,T_NOCT,a_ref,I_L_ref,I_o_ref,R_s,R_sh_ref,Adjust,gamma_r,BIPV,Version,Date
Gintung Energy ASEC-280G6S6B,Gintung Energy,Mono-c-Si,0,280.04,245.5,1.773,1.793,0.989,66,9.03,41.18,8.53,32.83,0.00658287,-0.141247,51.4,1.74111,9.1303,4.82138e-10,0.387858,353.813,8.53651,-0.4502,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-280G6M,Gintung Energy,Multi-c-Si,0,280.049,250.5,1.956,1.956,1,72,8.42,44.39,7.99,35.05,0.00180188,-0.146443,46.1,1.80838,8.51047,1.84566e-10,0.512303,694.985,5.63483,-0.4702,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-280G6M6B,Gintung Energy,Multi-c-Si,0,280,246.6,1.773,1.793,0.989,66,8.93,41.64,8.49,32.98,0.00587683,-0.1427,50,1.75367,9.02206,4.38316e-10,0.425526,1389.09,7.95103,-0.4607,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-280G6S,Gintung Energy,Mono-c-Si,0,280.03,251,1.956,1.956,1,72,8.52,44.55,8.01,34.96,0.00360396,-0.151336,45.8,1.84257,8.52399,2.68042e-10,0.536394,1145.23,5.42104,-0.4684,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-280G6S6B,Gintung Energy,Mono-c-Si,0,280.04,245.5,1.773,1.793,0.989,66,9.03,41.18,8.53,32.83,0.00658287,-0.141247,51.4,1.74111,9.1303,4.82138e-10,0.387858,353.813,8.53651,-0.4502,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-285G6M,Gintung Energy,Multi-c-Si,0,285.012,255.1,1.956,1.956,1,72,8.51,44.53,8.12,35.1,0.00182114,-0.146904,46.1,1.81635,8.69242,1.93268e-10,0.512666,391.327,5.87001,-0.4702,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-285G6M6B,Gintung Energy,Multi-c-Si,0,284.991,251.1,1.773,1.793,0.989,66,9.03,41.75,8.61,33.1,0.00594264,-0.143077,50,1.76541,9.22216,4.8832e-10,0.413525,357.584,8.74545,-0.4607,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-285G6S,Gintung Energy,Mono-c-Si,0,285.038,255.6,1.956,1.956,1,72,8.64,44.69,8.13,35.06,0.00365472,-0.151812,45.8,1.84716,8.64298,2.67878e-10,0.531966,1539.9,5.29397,-0.4684,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-285G6S6B,Gintung Energy,Mono-c-Si,0,285.018,250,1.773,1.793,0.989,66,9.13,41.29,8.65,32.95,0.00665577,-0.141625,51.4,1.74381,9.2284,4.76379e-10,0.380268,493.86,8.32468,-0.4502,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-285G6M,Gintung Energy,Multi-c-Si,0,285.012,255.1,1.956,1.956,1,72,8.51,44.53,8.12,35.1,0.00182114,-0.146904,46.1,1.81635,8.69242,1.93268e-10,0.512666,391.327,5.87001,-0.4702,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-285G6M6B,Gintung Energy,Multi-c-Si,0,284.991,251.1,1.773,1.793,0.989,66,9.03,41.75,8.61,33.1,0.00594264,-0.143077,50,1.76541,9.22216,4.8832e-10,0.413525,357.584,8.74545,-0.4607,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-285G6S,Gintung Energy,Mono-c-Si,0,285.038,255.6,1.956,1.956,1,72,8.64,44.69,8.13,35.06,0.00365472,-0.151812,45.8,1.84716,8.64298,2.67878e-10,0.531966,1539.9,5.29397,-0.4684,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-285G6S6B,Gintung Energy,Mono-c-Si,0,285.018,250,1.773,1.793,0.989,66,9.13,41.29,8.65,32.95,0.00665577,-0.141625,51.4,1.74381,9.2284,4.76379e-10,0.380268,493.86,8.32468,-0.4502,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-290G6M,Gintung Energy,Multi-c-Si,0,290.048,259.7,1.956,1.956,1,72,8.62,44.61,8.24,35.2,0.00184468,-0.147168,46.1,1.81888,8.8027,1.94238e-10,0.501591,467.346,5.79688,-0.4702,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-290G6M6B,Gintung Energy,Multi-c-Si,0,289.993,255.7,1.773,1.793,0.989,66,9.12,41.89,8.74,33.18,0.00600187,-0.143557,50,1.76526,9.30842,4.57473e-10,0.415001,755.844,8.06829,-0.4607,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-290G6S,Gintung Energy,Mono-c-Si,0,290.07,260.2,1.956,1.956,1,72,8.75,44.84,8.25,35.16,0.00370125,-0.152321,45.8,1.8508,8.75058,2.62989e-10,0.529393,8001.21,5.02356,-0.4684,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-290G6S6B,Gintung Energy,Mono-c-Si,0,290.003,254.6,1.773,1.793,0.989,66,9.22,41.44,8.78,33.03,0.00672138,-0.142139,51.4,1.74385,9.31404,4.44404e-10,0.383396,1936.76,7.61337,-0.4502,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-290G6M,Gintung Energy,Multi-c-Si,0,290.048,259.7,1.956,1.956,1,72,8.62,44.61,8.24,35.2,0.00184468,-0.147168,46.1,1.81888,8.8027,1.94238e-10,0.501591,467.346,5.79688,-0.4702,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-290G6M6B,Gintung Energy,Multi-c-Si,0,289.993,255.7,1.773,1.793,0.989,66,9.12,41.89,8.74,33.18,0.00600187,-0.143557,50,1.76526,9.30842,4.57473e-10,0.415001,755.844,8.06829,-0.4607,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-290G6S,Gintung Energy,Mono-c-Si,0,290.07,260.2,1.956,1.956,1,72,8.75,44.84,8.25,35.16,0.00370125,-0.152321,45.8,1.8508,8.75058,2.62989e-10,0.529393,8001.21,5.02356,-0.4684,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-290G6S6B,Gintung Energy,Mono-c-Si,0,290.003,254.6,1.773,1.793,0.989,66,9.22,41.44,8.78,33.03,0.00672138,-0.142139,51.4,1.74385,9.31404,4.44404e-10,0.383396,1936.76,7.61337,-0.4502,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-295G6M,Gintung Energy,Multi-c-Si,0,294.986,259.4,1.956,1.956,1,72,8.72,44.69,8.34,35.37,0.00573863,-0.153153,50,1.8845,8.90227,4.43361e-10,0.467046,594.087,8.19302,-0.4607,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-295G6M6B,Gintung Energy,Multi-c-Si,0,294.97,260.2,1.773,1.793,0.989,66,9.22,41.99,8.85,33.33,0.00606768,-0.1439,50,1.77008,9.40884,4.67067e-10,0.401949,1074.59,8.14987,-0.4607,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-295G6S,Gintung Energy,Mono-c-Si,0,295.005,258.2,1.956,1.956,1,72,8.83,44.96,8.35,35.33,0.00643707,-0.154213,51.4,1.88361,8.92683,3.80513e-10,0.506229,529.529,6.65862,-0.4502,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-295G6S6B,Gintung Energy,Mono-c-Si,0,294.97,259.1,1.773,1.793,0.989,66,9.32,41.54,8.89,33.18,0.00679428,-0.142482,51.4,1.74859,9.41354,4.5324e-10,0.370841,10376,7.6862,-0.4502,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-295G6M,Gintung Energy,Multi-c-Si,0,294.986,259.4,1.956,1.956,1,72,8.72,44.69,8.34,35.37,0.00573863,-0.153153,50,1.8845,8.90227,4.43361e-10,0.467046,594.087,8.19302,-0.4607,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-295G6M6B,Gintung Energy,Multi-c-Si,0,294.97,260.2,1.773,1.793,0.989,66,9.22,41.99,8.85,33.33,0.00606768,-0.1439,50,1.77008,9.40884,4.67067e-10,0.401949,1074.59,8.14987,-0.4607,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-295G6S,Gintung Energy,Mono-c-Si,0,295.005,258.2,1.956,1.956,1,72,8.83,44.96,8.35,35.33,0.00643707,-0.154213,51.4,1.88361,8.92683,3.80513e-10,0.506229,529.529,6.65862,-0.4502,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-295G6S6B,Gintung Energy,Mono-c-Si,0,294.97,259.1,1.773,1.793,0.989,66,9.32,41.54,8.89,33.18,0.00679428,-0.142482,51.4,1.74859,9.41354,4.5324e-10,0.370841,10376,7.6862,-0.4502,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-300G6M,Gintung Energy,Multi-c-Si,0,299.975,263.9,1.956,1.956,1,72,8.83,44.78,8.45,35.5,0.00581102,-0.153461,50,1.88954,9.01401,4.56201e-10,0.453876,626.501,8.33211,-0.4607,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-300G6S,Gintung Energy,Mono-c-Si,0,299.992,262.8,1.956,1.956,1,72,8.91,45.07,8.46,35.46,0.00649539,-0.15459,51.4,1.8853,9.00297,3.71732e-10,0.496515,1153.79,6.36684,-0.4502,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-300G6M,Gintung Energy,Multi-c-Si,0,299.975,263.9,1.956,1.956,1,72,8.83,44.78,8.45,35.5,0.00581102,-0.153461,50,1.88954,9.01401,4.56201e-10,0.453876,626.501,8.33211,-0.4607,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-300G6S,Gintung Energy,Mono-c-Si,0,299.992,262.8,1.956,1.956,1,72,8.91,45.07,8.46,35.46,0.00649539,-0.15459,51.4,1.8853,9.00297,3.71732e-10,0.496515,1153.79,6.36684,-0.4502,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-305G6M,Gintung Energy,Multi-c-Si,0,305.006,268.5,1.956,1.956,1,72,8.95,44.88,8.57,35.59,0.00588999,-0.153804,50,1.89345,9.13587,4.60919e-10,0.447297,683.682,8.30205,-0.4607,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-305G6S,Gintung Energy,Mono-c-Si,0,305.019,267.3,1.956,1.956,1,72,8.99,45.18,8.58,35.55,0.00655371,-0.154967,51.4,1.89394,9.18043,3.96352e-10,0.488482,460.219,6.78128,-0.4502,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-305G6M,Gintung Energy,Multi-c-Si,0,305.006,268.5,1.956,1.956,1,72,8.95,44.88,8.57,35.59,0.00588999,-0.153804,50,1.89345,9.13587,4.60919e-10,0.447297,683.682,8.30205,-0.4607,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-305G6S,Gintung Energy,Mono-c-Si,0,305.019,267.3,1.956,1.956,1,72,8.99,45.18,8.58,35.55,0.00655371,-0.154967,51.4,1.89394,9.18043,3.96352e-10,0.488482,460.219,6.78128,-0.4502,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-310G6M,Gintung Energy,Multi-c-Si,0,310.039,273,1.956,1.956,1,72,9.05,44.97,8.67,35.76,0.0059558,-0.154112,50,1.89981,9.23754,4.8131e-10,0.429719,704.378,8.58396,-0.4607,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-310G6S,Gintung Energy,Mono-c-Si,0,309.963,271.8,1.956,1.956,1,72,9.08,45.22,8.68,35.71,0.00661932,-0.155105,51.4,1.89792,9.27052,4.12703e-10,0.466361,539.231,7.04131,-0.4502,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-310G6M,Gintung Energy,Multi-c-Si,0,310.039,273,1.956,1.956,1,72,9.05,44.97,8.67,35.76,0.0059558,-0.154112,50,1.89981,9.23754,4.8131e-10,0.429719,704.378,8.58396,-0.4607,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-310G6S,Gintung Energy,Mono-c-Si,0,309.963,271.8,1.956,1.956,1,72,9.08,45.22,8.68,35.71,0.00661932,-0.155105,51.4,1.89792,9.27052,4.12703e-10,0.466361,539.231,7.04131,-0.4502,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-315G6M,Gintung Energy,Multi-c-Si,0,315.026,277.6,1.956,1.956,1,72,9.15,45.09,8.78,35.88,0.00602162,-0.154523,50,1.90389,9.33792,4.81613e-10,0.422843,985.065,8.48765,-0.4607,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-315G6S,Gintung Energy,Mono-c-Si,0,315.034,276.4,1.956,1.956,1,72,9.18,45.27,8.79,35.84,0.00669222,-0.155276,51.4,1.9011,9.37083,4.23604e-10,0.449492,667.051,7.16815,-0.4502,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-315G6M,Gintung Energy,Multi-c-Si,0,315.026,277.6,1.956,1.956,1,72,9.15,45.09,8.78,35.88,0.00602162,-0.154523,50,1.90389,9.33792,4.81613e-10,0.422843,985.065,8.48765,-0.4607,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-315G6S,Gintung Energy,Mono-c-Si,0,315.034,276.4,1.956,1.956,1,72,9.18,45.27,8.79,35.84,0.00669222,-0.155276,51.4,1.9011,9.37083,4.23604e-10,0.449492,667.051,7.16815,-0.4502,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-320G6M,Gintung Energy,Multi-c-Si,0,320.044,282.1,1.956,1.956,1,72,9.27,45.18,8.9,35.96,0.00610059,-0.154832,50,1.90737,9.45982,4.86248e-10,0.417088,1130.4,8.45556,-0.4607,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-320G6S,Gintung Energy,Mono-c-Si,0,319.958,280.9,1.956,1.956,1,72,9.28,45.31,8.91,35.91,0.00676512,-0.155413,51.4,1.90105,9.46986,4.20381e-10,0.439868,1248.19,6.99938,-0.4502,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-320G6M,Gintung Energy,Multi-c-Si,0,320.044,282.1,1.956,1.956,1,72,9.27,45.18,8.9,35.96,0.00610059,-0.154832,50,1.90737,9.45982,4.86248e-10,0.417088,1130.4,8.45556,-0.4607,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-320G6S,Gintung Energy,Mono-c-Si,0,319.958,280.9,1.956,1.956,1,72,9.28,45.31,8.91,35.91,0.00676512,-0.155413,51.4,1.90105,9.46986,4.20381e-10,0.439868,1248.19,6.99938,-0.4502,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-325G6M,Gintung Energy,Multi-c-Si,0,324.991,286.7,1.956,1.956,1,72,9.38,45.35,9.01,36.07,0.00617298,-0.155414,50,1.91323,9.57148,4.84398e-10,0.417086,1354.4,8.31667,-0.4607,N,SAM 2021.12.02,5/28/2022
Gintung Energy ASEC-325G6S,Gintung Energy,Mono-c-Si,0,324.99,285.5,1.956,1.956,1,72,9.39,45.48,9.03,35.99,0.00684531,-0.155996,51.4,1.90479,9.58012,4.08498e-10,0.443509,3081.67,6.64353,-0.4502,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-325G6M,Gintung Energy,Multi-c-Si,0,324.991,286.7,1.956,1.956,1,72,9.38,45.35,9.01,36.07,0.00617298,-0.155414,50,1.91323,9.57148,4.84398e-10,0.417086,1354.4,8.31667,-0.4607,N,SAM 2021.12.02,5/28/2022
Gintung Energy GTEC-325G6S,Gintung Energy,Mono-c-Si,0,324.99,285.5,1.956,1.956,1,72,9.39,45.48,9.03,35.99,0.00684531,-0.155996,51.4,1.90479,9.58012,4.08498e-10,0.443509,3081.67,6.64353,-0.4502,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI060F260PY24,Goldi Solar Private Limited,Multi-c-Si,0,260.528,238.9,1.57,,,60,8.9,38.1,8.57,30.4,0.000801,-0.099822,46.4,1.36765,9.08833,7.16625e-12,0.414436,398.442,2.14082,-0.37,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI060F265PY24,Goldi Solar Private Limited,Multi-c-Si,0,265.248,243.6,1.57,,,60,8.97,38.3,8.64,30.7,0.0008073,-0.100346,46.4,1.37775,9.15949,7.66117e-12,0.394569,392.905,2.63011,-0.37,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI060F270PY24,Goldi Solar Private Limited,Multi-c-Si,0,270.32,248.3,1.57,,,60,9.03,38.5,8.72,31,0.0008127,-0.10087,46.4,1.38635,9.21802,7.95226e-12,0.375283,530.14,2.87486,-0.37,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI060F275PY24,Goldi Solar Private Limited,Multi-c-Si,0,275.44,253,1.57,,,60,9.1,38.8,8.8,31.3,0.000819,-0.101656,46.4,1.3975,9.28804,8.08075e-12,0.367541,664.626,2.93821,-0.37,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI060F280PY24,Goldi Solar Private Limited,Multi-c-Si,0,280.608,257.7,1.57,,,60,9.18,39.1,8.88,31.6,0.0008262,-0.102442,46.4,1.40938,9.36945,8.32757e-12,0.359615,683.081,3.11542,-0.37,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI060F285PY24,Goldi Solar Private Limited,Multi-c-Si,0,285.505,262.4,1.57,,,60,9.25,39.4,8.95,31.9,0.0008325,-0.103228,46.4,1.42128,9.44069,8.57254e-12,0.352214,697.711,3.29362,-0.37,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI060F290PRC24B,Goldi Solar Private Limited,Mono-c-Si,0,290.184,269,1.57,,,60,9.36,39.7,9.04,32.1,9.36e-05,-0.093692,46.8,1.35573,9.55766,1.81166e-12,0.3749,375.976,1.0764,-0.335,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI060F295PRC24,Goldi Solar Private Limited,Mono-c-Si,0,295.488,273.4,1.57,,,60,9.45,39.9,9.12,32.4,0.000189,-0.096957,46.3,1.38935,9.64937,3.2148e-12,0.350214,358.047,2.7897,-0.347,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI060F295PRC24B,Goldi Solar Private Limited,Mono-c-Si,0,295.488,273.7,1.57,,,60,9.45,39.9,9.12,32.4,9.45e-05,-0.094164,46.8,1.36572,9.65026,1.95455e-12,0.355963,332.74,1.63456,-0.335,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI060F300PRC24,Goldi Solar Private Limited,Mono-c-Si,0,300.513,278.2,1.57,,,60,9.53,40.1,9.19,32.7,0.0001906,-0.097443,46.3,1.39323,9.62562,3.04337e-12,0.334776,10110.4,2.29888,-0.347,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI060F300PRC24B,Goldi Solar Private Limited,Mono-c-Si,0,300.513,278.5,1.57,,,60,9.53,40.1,9.19,32.7,9.53e-05,-0.094636,46.8,1.36959,9.62632,1.85042e-12,0.340491,3227.83,1.14592,-0.335,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI060F305PRC24,Goldi Solar Private Limited,Mono-c-Si,0,305.312,283,1.57,,,60,9.62,40.4,9.28,32.9,0.0001924,-0.098172,46.3,1.40895,9.82331,3.41947e-12,0.336774,332.289,3.16188,-0.347,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI060F305PRC24B,Goldi Solar Private Limited,Mono-c-Si,0,305.312,283.2,1.57,,,60,9.62,40.4,9.28,32.9,9.62e-05,-0.095344,46.8,1.37878,9.71677,1.82722e-12,0.345284,5886.36,0.96069,-0.335,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI060F310PRC24,Goldi Solar Private Limited,Mono-c-Si,0,310.478,287.7,1.57,,,60,9.71,40.6,9.38,33.1,0.0001942,-0.098658,46.3,1.41575,9.91375,3.44436e-12,0.33071,382.023,3.13794,-0.347,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI060F310PRC24B,Goldi Solar Private Limited,Mono-c-Si,0,310.478,288,1.57,,,60,9.71,40.6,9.38,33.1,9.71e-05,-0.095816,46.8,1.39163,9.9146,2.09365e-12,0.336433,353.314,1.97903,-0.335,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI060F315PRC24,Goldi Solar Private Limited,Mono-c-Si,0,315.63,292.5,1.57,,,60,9.82,40.9,9.45,33.4,0.0001964,-0.099387,46.3,1.42332,9.9207,3.27674e-12,0.32572,1292.93,2.67743,-0.347,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI060F315PRC24B,Goldi Solar Private Limited,Mono-c-Si,0,315.63,292.8,1.57,,,60,9.82,40.9,9.45,33.4,9.82e-05,-0.096524,46.8,1.39912,9.92144,1.99178e-12,0.331419,1014.83,1.52051,-0.335,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI060F320PRC24,Goldi Solar Private Limited,Mono-c-Si,0,320.208,297.3,1.57,,,60,9.9,41.2,9.53,33.6,0.000198,-0.100116,46.3,1.43266,10.0011,3.23269e-12,0.330836,1555.79,2.49398,-0.347,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI060F320PRC24B,Goldi Solar Private Limited,Mono-c-Si,0,320.208,300.1,1.57,,,60,9.9,41.2,9.53,33.6,0.002772,-0.098468,44.9,1.43673,10.001,3.50747e-12,0.32989,1646.9,4.53988,-0.325,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI072F320PY24,Goldi Solar Private Limited,Multi-c-Si,0,320.292,294.2,1.88,,,72,9.05,45.7,8.68,36.9,0.0008145,-0.119734,46.4,1.64557,9.14382,7.91213e-12,0.434985,1196.81,2.88234,-0.37,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI060F325PRC24,Goldi Solar Private Limited,Mono-c-Si,0,325.494,302,1.57,,,60,9.98,41.4,9.63,33.8,0.0001996,-0.100602,46.3,1.44537,10.1905,3.65819e-12,0.322476,331.27,3.42051,-0.347,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI060F325PRC24B,Goldi Solar Private Limited,Mono-c-Si,0,325.494,304.9,1.57,,,60,9.98,41.4,9.63,33.8,0.0027944,-0.098946,44.9,1.44907,10.1904,3.9364e-12,0.321622,334.821,5.41847,-0.325,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI072F325PY24,Goldi Solar Private Limited,Multi-c-Si,0,325.5,298.9,1.88,,,72,9.12,45.9,8.75,37.2,0.0008208,-0.120258,46.4,1.65555,9.21441,8.3534e-12,0.41529,1193.01,3.27071,-0.37,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI072F330PY24,Goldi Solar Private Limited,Multi-c-Si,0,330.242,303.6,1.88,,,72,9.19,46.2,8.83,37.4,0.0008271,-0.121044,46.4,1.66427,9.28362,8.14266e-12,0.420357,2266.94,2.98634,-0.37,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI072F335PY24,Goldi Solar Private Limited,Multi-c-Si,0,335.53,308.3,1.88,,,72,9.26,46.5,8.9,37.7,0.0008334,-0.12183,46.4,1.67608,9.35413,8.34349e-12,0.412483,2517.5,3.1254,-0.37,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI072F340PY24,Goldi Solar Private Limited,Multi-c-Si,0,340.342,313.1,1.88,,,72,9.32,46.8,8.98,37.9,0.0008388,-0.122616,46.4,1.69184,9.5164,9.12013e-12,0.414353,434.508,3.7688,-0.37,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI072F345PY24,Goldi Solar Private Limited,Multi-c-Si,0,345.186,317.8,1.88,,,72,9.4,47.1,9.06,38.1,0.000846,-0.123402,46.4,1.70147,9.59778,9.02233e-12,0.418904,454.618,3.60475,-0.37,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI072F350PRC24B,Goldi Solar Private Limited,Mono-c-Si,0,350.208,324.7,1.88,,,72,9.48,47.3,9.12,38.4,9.48e-05,-0.111628,46.8,1.61394,9.57796,1.78513e-12,0.425335,1287.69,0.901708,-0.335,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI072F350PY24,Goldi Solar Private Limited,Multi-c-Si,0,350.208,322.5,1.88,,,72,9.48,47.3,9.12,38.4,0.0008532,-0.123926,46.4,1.70527,9.57553,8.59959e-12,0.403309,5294.4,3.17783,-0.37,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI072F355PRC24B,Goldi Solar Private Limited,Mono-c-Si,0,355.12,329.5,1.88,,,72,9.56,47.5,9.2,38.6,9.56e-05,-0.1121,46.8,1.62125,9.6585,1.8165e-12,0.418864,1396.99,0.975228,-0.335,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI072F360PRC24,Goldi Solar Private Limited,Mono-c-Si,0,360.064,333.9,1.88,,,72,9.64,47.7,9.28,38.8,0.0001928,-0.115911,46.3,1.65665,9.73828,3.03949e-12,0.405788,2102.14,2.20012,-0.347,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI072F360PRC24B,Goldi Solar Private Limited,Mono-c-Si,0,360.064,334.2,1.88,,,72,9.64,47.7,9.28,38.8,9.64e-05,-0.115911,46.8,1.62862,9.73903,1.85021e-12,0.41249,1525.75,-1.8541,-0.335,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI072F365PRC24,Goldi Solar Private Limited,Mono-c-Si,0,365.194,338.6,1.88,,,72,9.72,47.9,9.34,39.1,0.0001944,-0.116397,46.3,1.66772,9.8211,3.28304e-12,0.387469,975.327,2.78666,-0.347,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI072F365PRC24B,Goldi Solar Private Limited,Mono-c-Si,0,365.194,339,1.88,,,72,9.72,47.9,9.34,39.1,9.72e-05,-0.116397,46.8,1.63941,9.82186,1.99767e-12,0.394214,830.595,-1.29033,-0.335,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI072F370PRC24,Goldi Solar Private Limited,Mono-c-Si,0,370.206,343.4,1.88,,,72,9.78,48.1,9.42,39.3,0.0001956,-0.116883,46.3,1.67359,9.87943,3.25051e-12,0.38212,2311.58,2.63991,-0.347,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI072F370PRC24B,Goldi Solar Private Limited,Mono-c-Si,0,370.206,343.7,1.88,,,72,9.78,48.1,9.42,39.3,9.78e-05,-0.116883,46.8,1.64521,9.88015,1.9781e-12,0.388827,1634.97,-1.43147,-0.335,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI072F375PRC24,Goldi Solar Private Limited,Mono-c-Si,0,374.855,348.2,1.88,,,72,9.84,48.4,9.49,39.5,0.0001968,-0.117612,46.3,1.68215,9.93868,3.17184e-12,0.387522,13591.5,2.37665,-0.347,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI072F375PRC24B,Goldi Solar Private Limited,Mono-c-Si,0,374.855,348.5,1.88,,,72,9.84,48.4,9.49,39.5,9.84e-05,-0.117612,46.8,1.65366,9.93939,1.93056e-12,0.394196,3948.19,-1.68454,-0.335,N,SAM 2021.12.02,5/28/2022
Goldi Solar Private Limited GOLDI072F380PRC24,Goldi Solar Private Limited,Mono-c-Si,0,380.488,352.9,1.88,,,72,9.92,48.7,9.56,39.8,0.0001984,-0.118341,46.3,1.69425,10.0203,3.28651e-12,0.380233,3346.06,2.61045,-0.347,N,SAM 2021.12.02,5/28/2022
